leftori,rightori,same,corrAns,angle,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instr_txt_1.started,instr_key_1.started,instr_key_1.keys,instr_key_1.rt,image_L_3.started,image_R_3.started,instr_txt_2.started,instr_key_2.started,mini_pause_2.started,mini_pause_2.stopped,image_L.started,image_R.started,response.started,main_instr.started,trial_count.started,response.keys,response.corr,response.rt,mini_pause.started,mini_pause.stopped,end_txt.started,end_key.started,session,participant,date,expName,psychopyVersion,frameRate,
0,225,n,n,225,2,11,43,10,,,,,,,,,,,72.74631310000404,72.74631310000404,72.74631310000404,72.74631310000404,72.74631310000404,n,1,0.6653454000042984,73.43949869999778,73.94900049999706,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,270,n,n,270,2,12,44,12,,,,,,,,,,,73.94900049999706,73.94900049999706,73.94900049999706,73.94900049999706,73.94900049999706,n,1,0.5585416000030818,74.53956040000048,75.04625600000145,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,315,n,n,315,2,13,45,14,,,,,,,,,,,75.04625600000145,75.04625600000145,75.04625600000145,75.04625600000145,75.04625600000145,n,1,0.5490433000013581,75.62265830000251,76.129016400002,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,45,y,m,45,2,14,46,3,,,,,,,,,,,76.129016400002,76.129016400002,76.129016400002,76.129016400002,76.129016400002,m,1,0.5708443000039551,76.72274019999895,77.22890890000417,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,90,n,n,90,2,15,47,4,,,,,,,,,,,77.22890890000417,77.22890890000417,77.22890890000417,77.22890890000417,77.22890890000417,n,1,0.7351404000073671,77.98907930000132,78.49525639999774,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,270,y,m,270,3,0,48,13,,,,,,,,,,,78.49525639999774,78.49525639999774,78.49525639999774,78.49525639999774,78.49525639999774,n,0,0.532295900004101,79.05604599999788,79.56086250000226,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,135,y,m,135,3,1,49,7,,,,,,,,,,,79.56086250000226,79.56086250000226,79.56086250000226,79.56086250000226,79.56086250000226,m,1,0.6665833000006387,80.25600890000351,80.76268910000363,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,270,n,n,270,3,2,50,12,,,,,,,,,,,80.76268910000363,80.76268910000363,80.76268910000363,80.76268910000363,80.76268910000363,n,1,0.6246043000064674,81.40597649999836,81.9110154000009,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,135,n,n,135,3,3,51,6,,,,,,,,,,,81.9110154000009,81.9110154000009,81.9110154000009,81.9110154000009,81.9110154000009,n,1,0.6207763999991585,82.55589750000217,83.06022669999948,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,45,y,m,45,3,4,52,3,,,,,,,,,,,83.06022669999948,83.06022669999948,83.06022669999948,83.06022669999948,83.06022669999948,m,1,0.5280162999988534,83.60566349999863,84.11217549999856,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,225,n,n,225,3,5,53,10,,,,,,,,,,,84.11217549999856,84.11217549999856,84.11217549999856,84.11217549999856,84.11217549999856,n,1,0.6677644000010332,84.80551740000374,85.30790759999945,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,45,n,n,45,3,6,54,2,,,,,,,,,,,85.30790759999945,85.30790759999945,85.30790759999945,85.30790759999945,85.30790759999945,n,1,0.5275329000069178,85.85528409999824,86.35965810000198,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,180,n,n,180,3,7,55,8,,,,,,,,,,,86.35965810000198,86.35965810000198,86.35965810000198,86.35965810000198,86.35965810000198,n,1,0.6612290999983088,87.03884729999845,87.53920549999748,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
