current_span,grid_memory_instructions.thisRepN,grid_memory_instructions.thisTrialN,grid_memory_instructions.thisN,grid_memory_instructions.thisIndex,grid_memory_practice_trials.thisRepN,grid_memory_practice_trials.thisTrialN,grid_memory_practice_trials.thisN,grid_memory_practice_trials.thisIndex,grid_memory_practice.thisRepN,grid_memory_practice.thisTrialN,grid_memory_practice.thisN,grid_memory_practice.thisIndex,symmetry_instructions.thisRepN,symmetry_instructions.thisTrialN,symmetry_instructions.thisN,symmetry_instructions.thisIndex,symmetry_practice_trials.thisRepN,symmetry_practice_trials.thisTrialN,symmetry_practice_trials.thisN,symmetry_practice_trials.thisIndex,symspan_training_instructions.thisRepN,symspan_training_instructions.thisTrialN,symspan_training_instructions.thisN,symspan_training_instructions.thisIndex,symspan_training_trials.thisRepN,symspan_training_trials.thisTrialN,symspan_training_trials.thisN,symspan_training_trials.thisIndex,symspan_training_trial.thisRepN,symspan_training_trial.thisTrialN,symspan_training_trial.thisN,symspan_training_trial.thisIndex,symspan_testing_instructions.thisRepN,symspan_testing_instructions.thisTrialN,symspan_testing_instructions.thisN,symspan_testing_instructions.thisIndex,symspan_testing_trials.thisRepN,symspan_testing_trials.thisTrialN,symspan_testing_trials.thisN,symspan_testing_trials.thisIndex,symspan_testing_trial.thisRepN,symspan_testing_trial.thisTrialN,symspan_testing_trial.thisN,symspan_testing_trial.thisIndex,welcome_msg.started,welcome_next.started,welcome_resp.started,participant_code,instr_msg.started,previous.started,next.started,instr_resp.started,prompt_recall.started,A.started,B.started,C.started,D.started,E.started,F.started,G.started,H.started,I.started,J.started,K.started,L.started,M.started,N.started,O.started,P.started,clear_.started,blank.started,send.started,recall_response.started,correct_response,participant_response,full_credit_score,partial_credit_score,edit_distance_score,task_phase,symmetry_trials_correct,symmetry_total_trials,symmetry_percent_correct,recall_response.x,recall_response.y,recall_response.leftButton,recall_response.midButton,recall_response.rightButton,recall_response.time,recall_response.clicked_name,recall_feedback_prompt.started,symmetry_feedback_prompt.started,symmetry_feedback_performance.started,recall_feedback_prompt.stopped,symmetry_feedback_prompt.stopped,symmetry_feedback_performance.stopped,symmetry_prompt.started,continue_.started,symmetry_problem_next.started,symmetry_problem,symmetry_status,symmetry_corr,problem_rt,symmetry_answer_screen.started,yes.started,no.started,symmetry_response.started,answer_rt,symmetry_speed_error,symmetry_accuracy_error,symmetry_participant_corr,symmetry_participant_response,true_feedback.started,false_feedback.started,symmetry_corrective_feedback_msg.started,true_feedback.stopped,false_feedback.stopped,symmetry_corrective_feedback_msg.stopped,symmetry_errors,thanks_prompt.started,thanks_spacebar.started,thanks_resp.started,session_duration,final_full_credit_score,final_partial_credit_score,final_edit_distance_score,ID,Nome Completo,date,expName,psychopyVersion,frameRate,
2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,148.9404465998523,148.9404465998523,148.9404465998523,148.9404465998523,148.9404465998523,148.9404465998523,148.9404465998523,148.9404465998523,148.9404465998523,148.9404465998523,148.9404465998523,148.9404465998523,148.9404465998523,148.9404465998523,148.9404465998523,148.9404465998523,148.9404465998523,148.9404465998523,148.9404465998523,148.9404465998523,0.019831900019198656,ED,DGJPOFEI,0,0,0,symspan_training_trials,15,19,78.94736842105263,"[0.29555555555555557, 0.022222222222222223, -0.19111111111111112, -0.1711111111111111, 0.33111111111111113, 0.18222222222222223, -0.02, -0.19111111111111112, -0.2733333333333333, -0.2822222222222222, -0.28888888888888886, 0.6066666666666667]","[0.49333333333333335, 0.03, -0.05333333333333334, -0.21333333333333335, -0.4266666666666667, -0.38, 0.04666666666666667, 0.23333333333333334, 0.05333333333333334, -0.03666666666666667, -0.09666666666666666, -0.79]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.583702800096944, 0.8994156999979168, 1.1173159999307245, 1.331668599974364, 1.8515888000838459, 2.131804399890825, 2.36789090000093, 2.5652449999470264, 2.935297799995169, 3.0681533999741077, 3.2163809000048786, 3.849650999996811]","['D', 'G', 'J', 'J', 'P', 'O', 'F', 'F', 'E', 'I', 'I', 'send']",152.79027619981207,152.79027619981207,152.79027619981207,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.7912145999726,154.7912145999726,0.012767600128427148,images/symm24.jpg,symmetric,yes,0.8511535001453012,155.64005439984612,155.64005439984612,155.64005439984612,2.7300091460347176e-05,0.5821439998690039,0,0,1,yes,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.24053129996173,158.24053129996173,0.018979299813508987,images/symm34.jpg,asymmetric,no,0.6484765000641346,158.8912155998405,158.8912155998405,158.8912155998405,2.7899863198399544e-05,0.6002922998741269,0,0,1,no,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,161.52615159982815,161.52615159982815,161.52615159982815,161.52615159982815,161.52615159982815,161.52615159982815,161.52615159982815,161.52615159982815,161.52615159982815,161.52615159982815,161.52615159982815,161.52615159982815,161.52615159982815,161.52615159982815,161.52615159982815,161.52615159982815,161.52615159982815,161.52615159982815,161.52615159982815,161.52615159982815,0.024546900065615773,CI,JH,0,0,0,symspan_training_trials,17,21,80.95238095238095,"[-0.013333333333333334, 0.31333333333333335, 0.5911111111111111]","[-0.15666666666666668, 0.24, -0.7866666666666666]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.41269150003790855, 0.8308585998602211, 1.4631574999075383]","['J', 'H', 'send']",162.9903913999442,162.9903913999442,162.9903913999442,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,,350454372,171.39072959986515,171.39072959986515,171.39072959986515,0.02206390001811087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.32520570000634,172.32520570000634,0.007676899898797274,images/symm30.jpg,asymmetric,no,1.928076900076121,174.25795999984257,174.25795999984257,174.25795999984257,2.7300091460347176e-05,0.584691499825567,0,0,1,no,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.83897509984672,176.83897509984672,0.002015699865296483,images/symm21.jpg,symmetric,yes,1.100217100000009,177.93862449983135,177.93862449983135,177.93862449983135,3.169989213347435e-05,0.5804280999582261,0,0,1,yes,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.5385198998265,180.5385198998265,0.018753600073978305,images/symm31.jpg,asymmetric,no,1.6676053998526186,182.20505649992265,182.20505649992265,182.20505649992265,2.8999987989664078e-05,0.6830242001451552,0,0,1,no,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.90494919987395,184.90494919987395,0.020711799850687385,images/symm47.jpg,asymmetric,no,0.7968313999008387,185.70503519987687,185.70503519987687,185.70503519987687,6.0999998822808266e-05,0.5517651999834925,0,0,1,no,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,188.30597809981555,188.30597809981555,188.30597809981555,188.30597809981555,188.30597809981555,188.30597809981555,188.30597809981555,188.30597809981555,188.30597809981555,188.30597809981555,188.30597809981555,188.30597809981555,188.30597809981555,188.30597809981555,188.30597809981555,188.30597809981555,188.30597809981555,188.30597809981555,188.30597809981555,188.30597809981555,0.049332500202581286,CNOL,CNOL,4,4,4,symspan_testing_trials,4,4,100.0,"[0.04, -0.06888888888888889, 0.06888888888888889, 0.2733333333333333, 0.5466666666666666]","[0.4766666666666667, -0.4533333333333333, -0.4766666666666667, -0.24, -0.7666666666666667]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.0093666999600828, 1.5115751000121236, 1.8255519000813365, 2.1569924000650644, 2.839843000052497]","['C', 'N', 'O', 'L', 'send']",191.17126909992658,191.17126909992658,191.17126909992658,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.15352589986287,193.15352589986287,0.01060390006750822,images/symm11.jpg,symmetric,yes,1.0656065999064595,194.22021119995043,194.22021119995043,194.22021119995043,3.560003824532032e-05,0.5507485000416636,0,0,1,yes,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.78967879991978,196.78967879991978,0.018226899905130267,images/symm46.jpg,asymmetric,no,0.9651049000676721,197.75618149992079,197.75618149992079,197.75618149992079,2.8900103643536568e-05,0.5162112000398338,0,0,1,no,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.29101979988627,200.29101979988627,0.01789419981651008,images/symm10.jpg,symmetric,yes,0.7831281998660415,201.07064319984056,201.07064319984056,201.07064319984056,3.469991497695446e-05,0.48338929982855916,0,0,1,yes,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,203.6050016998779,203.6050016998779,203.6050016998779,203.6050016998779,203.6050016998779,203.6050016998779,203.6050016998779,203.6050016998779,203.6050016998779,203.6050016998779,203.6050016998779,203.6050016998779,203.6050016998779,203.6050016998779,203.6050016998779,203.6050016998779,203.6050016998779,203.6050016998779,203.6050016998779,203.6050016998779,0.041105200070887804,LBF,LBF,3,3,3,symspan_testing_trials,7,7,100.0,"[0.30444444444444446, -0.08888888888888889, -0.06222222222222222, 0.5622222222222222]","[-0.19333333333333333, 0.4066666666666667, 0.04, -0.7633333333333333]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.8634649999439716, 1.3298007999546826, 1.6630653000902385, 2.361552800051868]","['L', 'B', 'F', 'send']",205.96978269983083,205.96978269983083,205.96978269983083,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.970226299949,207.970226299949,0.015643100021407008,images/symm18.jpg,symmetric,yes,3.9490205999463797,211.91804519994184,211.91804519994184,211.91804519994184,2.8899870812892914e-05,0.0330400001257658,1,0,0,,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.95565130002797,213.95565130002797,0.0021955000702291727,images/symm24.jpg,symmetric,yes,1.0838081000838429,215.0377134999726,215.0377134999726,215.0377134999726,2.7799978852272034e-05,0.8823692998848855,0,1,0,no,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.91937859985046,217.91937859985046,0.0022603999823331833,images/symm8.jpg,symmetric,yes,1.4339143999386579,219.3554583999794,219.3554583999794,219.3554583999794,4.000007174909115e-05,0.48355569993145764,0,0,1,yes,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.83770449995063,221.83770449995063,0.0015261000953614712,images/symm12.jpg,symmetric,yes,1.132022200152278,222.97104380000383,222.97104380000383,222.97104380000383,3.0800001695752144e-05,0.5167638000566512,0,0,1,yes,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.48704629996791,225.48704629996791,0.0012183000799268484,images/symm4.jpg,symmetric,yes,1.0833613998256624,226.5708130998537,226.5708130998537,226.5708130998537,2.9999995604157448e-05,0.4663877000566572,0,0,1,yes,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,229.0722202998586,229.0722202998586,229.0722202998586,229.0722202998586,229.0722202998586,229.0722202998586,229.0722202998586,229.0722202998586,229.0722202998586,229.0722202998586,229.0722202998586,229.0722202998586,229.0722202998586,229.0722202998586,229.0722202998586,229.0722202998586,229.0722202998586,229.0722202998586,229.0722202998586,229.0722202998586,0.02129080006852746,CLJHA,CLJHA,5,5,5,symspan_testing_trials,10,12,83.33333333333334,"[0.1688888888888889, 0.28444444444444444, -0.08444444444444445, 0.23777777777777778, -0.31555555555555553, 0.6355555555555555]","[0.4766666666666667, -0.18333333333333332, -0.10333333333333333, 0.13, 0.53, -0.78]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0.43291360000148416, 0.966528199845925, 1.3826313999015838, 1.8503457999322563, 2.281163099920377, 2.914941000053659]","['C', 'L', 'J', 'H', 'A', 'send']",232.0030728999991,232.0030728999991,232.0030728999991,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.9843252999708,233.9843252999708,0.013585800072178245,images/symm2.jpg,symmetric,yes,1.0136180000845343,235.00448879995383,235.00448879995383,235.00448879995383,5.16998115926981e-05,0.635887699900195,0,0,1,yes,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.63699539983645,237.63699539983645,0.0014315000735223293,images/symm29.jpg,asymmetric,no,1.6505187000147998,239.2867270000279,239.2867270000279,239.2867270000279,4.269997589290142e-05,0.750716800102964,0,0,1,no,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.03713719989173,242.03713719989173,0.003965900046750903,images/symm40.jpg,asymmetric,no,3.9936249000020325,,,,,3.309990279376507e-05,1,0,0,,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,1,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0371669998858,248.0371669998858,0.002620900049805641,images/symm14.jpg,symmetric,yes,2.7002912999596447,250.7369625000283,250.7369625000283,250.7369625000283,8.569983765482903e-05,0.5197483999654651,0,0,1,yes,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,1,,,,,,,,,,,,,253.28555759997107,253.28555759997107,253.28555759997107,253.28555759997107,253.28555759997107,253.28555759997107,253.28555759997107,253.28555759997107,253.28555759997107,253.28555759997107,253.28555759997107,253.28555759997107,253.28555759997107,253.28555759997107,253.28555759997107,253.28555759997107,253.28555759997107,253.28555759997107,253.28555759997107,253.28555759997107,0.024429500102996826,MCIB,BLN,0,0,0,symspan_testing_trials,13,16,81.25,"[-0.08888888888888889, 0.21777777777777776, -0.18222222222222223, 0.5711111111111111]","[0.38333333333333336, -0.24333333333333335, -0.32666666666666666, -0.8233333333333334]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.34938659984618425, 0.7488921999465674, 1.0758631997741759, 1.7277083999942988]","['B', 'L', 'N', 'send']",255.01805979991332,255.01805979991332,255.01805979991332,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.01868249988183,257.01868249988183,0.013176100095734,images/symm34.jpg,asymmetric,no,3.9824027998838574,,,,,7.79998954385519e-05,1,0,0,,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.0023576999083,263.0023576999083,0.0024587998632341623,images/symm23.jpg,symmetric,yes,0.8160601002164185,263.81819619983435,263.81819619983435,263.81819619983435,2.6499852538108826e-05,0.6336046999786049,0,0,1,yes,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.45185529999435,266.45185529999435,0.0023926999419927597,images/symm44.jpg,asymmetric,no,0.6665537999942899,267.11824889993295,267.11824889993295,267.11824889993295,2.650008536875248e-05,0.8825505999848247,0,0,1,no,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,0,,,,,,,,,,,,,270.0372933000326,270.0372933000326,270.0372933000326,270.0372933000326,270.0372933000326,270.0372933000326,270.0372933000326,270.0372933000326,270.0372933000326,270.0372933000326,270.0372933000326,270.0372933000326,270.0372933000326,270.0372933000326,270.0372933000326,270.0372933000326,270.0372933000326,270.0372933000326,270.0372933000326,270.0372933000326,0.022329499945044518,AKE,P,0,0,0,symspan_testing_trials,15,19,78.94736842105263,"[0.3, -0.5355555555555556, 0.68, 0.6555555555555556, 0.6555555555555556, 0.3088888888888889, 0.5844444444444444]","[-0.28, -0.8466666666666667, -0.8733333333333333, -0.8133333333333334, -0.8133333333333334, -0.41333333333333333, -0.81]","[1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[1.3987310999073088, 2.396956899901852, 3.101170599926263, 3.334097299957648, 3.4817451999988407, 4.202335000038147, 4.947441299911588]","['L', 'clear_', 'send', 'send', 'send', 'P', 'send']",274.98389559984207,274.98389559984207,274.98389559984207,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.9845392999705,276.9845392999705,0.012782000005245209,images/symm48.jpg,asymmetric,no,3.982437300030142,,,,,8.459994569420815e-05,1,0,0,,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.9678238998167,282.9678238998167,0.0034793999511748552,images/symm9.jpg,symmetric,yes,3.9826080000493675,,,,,3.9599835872650146e-05,1,0,0,,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.9505135999061,288.9505135999061,0.003276800038293004,images/symm1.jpg,symmetric,yes,3.981706000166014,,,,,4.029995761811733e-05,1,0,0,,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,2,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.9343594999518,294.9343594999518,0.0031755000818520784,images/symm44.jpg,asymmetric,no,3.983096299925819,,,,,5.04001509398222e-05,1,0,0,,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,2,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.916830400005,300.916830400005,0.0011838001664727926,images/symm36.jpg,asymmetric,no,3.9985142999794334,,,,,3.4300144761800766e-05,1,0,0,,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,2,,,,,,,,,,,,,306.95086520002224,306.95086520002224,306.95086520002224,306.95086520002224,306.95086520002224,306.95086520002224,306.95086520002224,306.95086520002224,306.95086520002224,306.95086520002224,306.95086520002224,306.95086520002224,306.95086520002224,306.95086520002224,306.95086520002224,306.95086520002224,306.95086520002224,306.95086520002224,306.95086520002224,306.95086520002224,0.023013200145214796,BENOJ,A,0,0,0,symspan_testing_trials,15,24,62.5,"[-0.32, 0.5422222222222223]","[0.47, -0.8066666666666666]","[1, 1]","[0, 0]","[0, 0]","[1.615395300090313, 2.4694320999551564]","['A', 'send']",309.4332011998631,309.4332011998631,309.4332011998631,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,6,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.4169798998628,311.4169798998628,0.008054299978539348,images/symm11.jpg,symmetric,yes,3.996997900074348,,,,,3.939983434975147e-05,1,0,0,,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,6,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.4156145998277,317.4156145998277,0.0020840000361204147,images/symm29.jpg,asymmetric,no,2.0997250000946224,319.5147249000147,319.5147249000147,319.5147249000147,2.6900088414549828e-05,0.6328318999148905,0,0,1,no,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,6,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.1480139999185,322.1480139999185,0.0015597001183778048,images/symm43.jpg,asymmetric,no,1.6501606001984328,323.79814830003306,323.79814830003306,323.79814830003306,2.6900088414549828e-05,0.5656830999068916,0,1,0,yes,,,,,,,,,,,,,,,350454372,Relâmpago Marquin,2024-10-10_19h06.47.606,symspan,2022.2.1,60.97958833651357,
