leftori,rightori,same,corrAns,angle,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instr_txt_1.started,instr_key_1.started,instr_key_1.keys,instr_key_1.rt,image_L_3.started,image_R_3.started,instr_txt_2.started,instr_key_2.started,mini_pause_2.started,mini_pause_2.stopped,image_L.started,image_R.started,response.started,main_instr.started,trial_count.started,response.keys,response.corr,response.rt,mini_pause.started,mini_pause.stopped,end_txt.started,end_key.started,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,34.97123219999776,34.97123219999776,m,5.021990100001858,,,,,,,,,,,,,,,,,,,001,helô,2022-12-31_01h44.53.102,MentalRot,2022.2.1,60.1130606463487,
0,135,n,n,135,0,0,0,6,,,,,40.0872692999983,40.0872692999983,40.0872692999983,40.0872692999983,40.78182730000117,42.31028720000177,42.31028720000177,42.31028720000177,42.31028720000177,42.31028720000177,42.31028720000177,n,1,0.8738356999965617,43.21480399999564,43.72480060000089,,,001,helô,2022-12-31_01h44.53.102,MentalRot,2022.2.1,60.1130606463487,
0,225,y,m,225,0,1,1,11,,,,,,,,,,,43.72480060000089,43.72480060000089,43.72480060000089,43.72480060000089,43.72480060000089,m,1,0.764320599999337,44.51493389999814,45.02110199999879,,,001,helô,2022-12-31_01h44.53.102,MentalRot,2022.2.1,60.1130606463487,
0,225,n,n,225,0,2,2,10,,,,,,,,,,,45.02110199999879,45.02110199999879,45.02110199999879,45.02110199999879,45.02110199999879,n,1,0.8182406999985687,45.86501629999839,46.37362900000153,,,001,helô,2022-12-31_01h44.53.102,MentalRot,2022.2.1,60.1130606463487,
0,0,n,n,0,0,3,3,0,,,,,,,,,,,46.37362900000153,46.37362900000153,46.37362900000153,46.37362900000153,46.37362900000153,n,1,0.5946627999946941,46.99806919999537,47.506361200001265,,,001,helô,2022-12-31_01h44.53.102,MentalRot,2022.2.1,60.1130606463487,
0,45,n,n,45,0,4,4,2,,,,,,,,,,,47.506361200001265,47.506361200001265,47.506361200001265,47.506361200001265,47.506361200001265,n,1,0.5418007999978727,48.0646351999967,48.58000429999811,,,001,helô,2022-12-31_01h44.53.102,MentalRot,2022.2.1,60.1130606463487,
0,180,y,m,180,0,5,5,9,,,,,,,,,,,48.58000429999811,48.58000429999811,48.58000429999811,48.58000429999811,48.58000429999811,m,1,0.5808499999984633,49.18139359999623,49.68795669999963,,,001,helô,2022-12-31_01h44.53.102,MentalRot,2022.2.1,60.1130606463487,
0,0,y,m,0,0,6,6,1,,,,,,,,,,,49.68795669999963,49.68795669999963,49.68795669999963,49.68795669999963,49.68795669999963,m,1,0.5835425999975996,50.29808100000082,50.80467369999678,,,001,helô,2022-12-31_01h44.53.102,MentalRot,2022.2.1,60.1130606463487,
0,45,y,m,45,0,7,7,3,,,,,,,,,,,50.80467369999678,50.80467369999678,50.80467369999678,50.80467369999678,50.80467369999678,m,1,0.4596033999987412,51.281230299995514,51.792290599994885,,,001,helô,2022-12-31_01h44.53.102,MentalRot,2022.2.1,60.1130606463487,
0,90,y,m,90,0,8,8,5,,,,,,,,,,,51.792290599994885,51.792290599994885,51.792290599994885,51.792290599994885,51.792290599994885,m,1,0.5435784000001149,52.36446839999553,52.872484599996824,,,001,helô,2022-12-31_01h44.53.102,MentalRot,2022.2.1,60.1130606463487,
