4.5079 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
56.9734 	EXP 	Created math_resp = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='math_resp', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.15]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1.8)
56.9758 	EXP 	Created math_line = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1, name='math_line', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.25]), size=array([0.3 , 0.01]), units='norm', vertices=ndarray(...), win=Window(...))
56.9778 	EXP 	Created debug1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='debug1', opacity=1.0, ori=0.0, pos=array([ 0. , -0.8]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
57.0507 	EXP 	Created math_prompt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1.        ,  0.29411765, -1.        ]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='math_prompt', opacity=1.0, ori=0.0, pos=array([0. , 0.7]), rgb=UNKNOWN, text='Digite sua resposta e tecle [ENTER].', units='norm', win=Window(...), wrapWidth=1.8)
57.0849 	EXP 	Created prompt_msg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='prompt_msg', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
57.0895 	EXP 	Created cue_test = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='cue_test', opacity=1.0, ori=0, pos=array([0. , 0.2]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1.8)
57.1300 	EXP 	Created thanks_msg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='thanks_msg', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
57.1303 	EXP 	Created sequence: sequential, trialTypes=1, nReps=9999, seed=None
57.1624 	EXP 	New trial (rep=0, index=0): None
57.2561 	WARNING 	t of last frame was 3280.94ms (=1/0)
57.2561 	EXP 	target_test: autoLog = True
57.2561 	EXP 	instruction_text: image = 'instrucao_11.jpg'
57.2561 	EXP 	instruction_image: image = 'imagem_11.jpg'
57.2561 	EXP 	instruction_text: autoDraw = True
57.2561 	EXP 	instruction_image: autoDraw = True
57.4095 	WARNING 	t of last frame was 20.06ms (=1/49)
58.1096 	WARNING 	t of last frame was 20.04ms (=1/49)
58.1770 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
74.4091 	DATA 	Mouse: Left button down, pos=(624,58)
74.6454 	EXP 	New trial (rep=1, index=0): None
74.6616 	DATA 	Mouse:  Left button up, pos=(631,58)
74.6912 	EXP 	instruction_text: autoDraw = False
74.6912 	EXP 	instruction_image: autoDraw = False
74.6912 	EXP 	instruction_text: image = 'instrucao_11.jpg'
74.6912 	EXP 	instruction_image: image = 'imagem_11.jpg'
74.6912 	EXP 	instruction_text: autoDraw = True
74.6912 	EXP 	instruction_image: autoDraw = True
74.9812 	DATA 	Mouse: Left button down, pos=(759,55)
75.2095 	EXP 	New trial (rep=2, index=0): None
75.2257 	DATA 	Mouse:  Left button up, pos=(759,55)
75.2435 	EXP 	instruction_text: autoDraw = False
75.2435 	EXP 	instruction_image: autoDraw = False
75.2435 	EXP 	instruction_text: image = 'instrucao_12.jpg'
75.2435 	EXP 	instruction_image: image = 'imagem_12.jpg'
75.2435 	EXP 	instruction_text: autoDraw = True
75.2435 	EXP 	instruction_image: autoDraw = True
75.5779 	DATA 	Mouse: Left button down, pos=(654,60)
75.7772 	EXP 	New trial (rep=3, index=0): None
75.7916 	DATA 	Mouse:  Left button up, pos=(658,60)
75.8092 	EXP 	instruction_text: autoDraw = False
75.8092 	EXP 	instruction_image: autoDraw = False
75.8092 	EXP 	instruction_text: image = 'instrucao_11.jpg'
75.8092 	EXP 	instruction_image: image = 'imagem_11.jpg'
75.8092 	EXP 	instruction_text: autoDraw = True
75.8092 	EXP 	instruction_image: autoDraw = True
75.9759 	DATA 	Mouse: Left button down, pos=(756,62)
76.1530 	EXP 	New trial (rep=4, index=0): None
76.1670 	DATA 	Mouse:  Left button up, pos=(756,62)
76.1681 	DATA 	Mouse: Left button down, pos=(756,62)
76.1911 	EXP 	instruction_text: autoDraw = False
76.1911 	EXP 	instruction_image: autoDraw = False
76.1911 	EXP 	instruction_text: image = 'instrucao_12.jpg'
76.1911 	EXP 	instruction_image: image = 'imagem_12.jpg'
76.1911 	EXP 	instruction_text: autoDraw = True
76.1911 	EXP 	instruction_image: autoDraw = True
76.3924 	DATA 	Mouse:  Left button up, pos=(756,62)
76.4616 	DATA 	Mouse: Left button down, pos=(756,62)
76.6625 	EXP 	New trial (rep=5, index=0): None
76.6801 	DATA 	Mouse:  Left button up, pos=(756,62)
76.7082 	EXP 	instruction_text: autoDraw = False
76.7082 	EXP 	instruction_image: autoDraw = False
76.7082 	EXP 	instruction_text: image = 'instrucao_13.jpg'
76.7082 	EXP 	instruction_image: image = 'imagem_13.jpg'
76.7082 	EXP 	instruction_text: autoDraw = True
76.7082 	EXP 	instruction_image: autoDraw = True
76.9589 	DATA 	Mouse: Left button down, pos=(637,64)
77.1264 	EXP 	New trial (rep=6, index=0): None
77.1419 	DATA 	Mouse:  Left button up, pos=(637,64)
77.1426 	DATA 	Mouse: Left button down, pos=(637,64)
77.1571 	EXP 	instruction_text: autoDraw = False
77.1571 	EXP 	instruction_image: autoDraw = False
77.1571 	EXP 	instruction_text: image = 'instrucao_12.jpg'
77.1571 	EXP 	instruction_image: image = 'imagem_12.jpg'
77.1571 	EXP 	instruction_text: autoDraw = True
77.1571 	EXP 	instruction_image: autoDraw = True
77.2574 	DATA 	Mouse:  Left button up, pos=(637,64)
77.3421 	DATA 	Mouse: Left button down, pos=(637,64)
77.4919 	EXP 	New trial (rep=7, index=0): None
77.5057 	DATA 	Mouse:  Left button up, pos=(637,64)
77.5234 	EXP 	instruction_text: autoDraw = False
77.5234 	EXP 	instruction_image: autoDraw = False
77.5234 	EXP 	instruction_text: image = 'instrucao_11.jpg'
77.5234 	EXP 	instruction_image: image = 'imagem_11.jpg'
77.5234 	EXP 	instruction_text: autoDraw = True
77.5234 	EXP 	instruction_image: autoDraw = True
87.4799 	DATA 	Mouse: Left button down, pos=(750,61)
87.6381 	EXP 	New trial (rep=8, index=0): None
87.6494 	DATA 	Mouse:  Left button up, pos=(750,61)
87.6744 	EXP 	instruction_text: autoDraw = False
87.6744 	EXP 	instruction_image: autoDraw = False
87.6744 	EXP 	instruction_text: image = 'instrucao_12.jpg'
87.6744 	EXP 	instruction_image: image = 'imagem_12.jpg'
87.6744 	EXP 	instruction_text: autoDraw = True
87.6744 	EXP 	instruction_image: autoDraw = True
102.0746 	DATA 	Mouse: Left button down, pos=(814,43)
102.2220 	EXP 	New trial (rep=9, index=0): None
102.2384 	DATA 	Mouse:  Left button up, pos=(814,43)
102.2552 	EXP 	instruction_text: autoDraw = False
102.2552 	EXP 	instruction_image: autoDraw = False
102.2552 	EXP 	instruction_text: image = 'instrucao_13.jpg'
102.2552 	EXP 	instruction_image: image = 'imagem_13.jpg'
102.2552 	EXP 	instruction_text: autoDraw = True
102.2552 	EXP 	instruction_image: autoDraw = True
119.1026 	DATA 	Mouse: Left button down, pos=(824,67)
119.2416 	EXP 	New trial (rep=10, index=0): None
119.2563 	DATA 	Mouse:  Left button up, pos=(824,67)
119.2684 	EXP 	instruction_text: autoDraw = False
119.2684 	EXP 	instruction_image: autoDraw = False
119.2684 	EXP 	instruction_text: image = 'instrucao_14.jpg'
119.2684 	EXP 	instruction_image: image = 'imagem_14.jpg'
119.2684 	EXP 	instruction_text: autoDraw = True
119.2684 	EXP 	instruction_image: autoDraw = True
131.2213 	DATA 	Mouse: Left button down, pos=(756,62)
131.3608 	EXP 	New trial (rep=11, index=0): None
131.3770 	DATA 	Mouse:  Left button up, pos=(756,62)
131.4057 	EXP 	instruction_text: autoDraw = False
131.4057 	EXP 	instruction_image: autoDraw = False
131.4057 	EXP 	instruction_text: image = 'instrucao_15.jpg'
131.4057 	EXP 	instruction_image: image = 'imagem_15.jpg'
131.4057 	EXP 	instruction_text: autoDraw = True
131.4057 	EXP 	instruction_image: autoDraw = True
136.7577 	DATA 	Mouse: Left button down, pos=(632,59)
136.9134 	EXP 	New trial (rep=12, index=0): None
136.9261 	DATA 	Mouse:  Left button up, pos=(632,59)
136.9265 	DATA 	Mouse: Left button down, pos=(632,59)
136.9543 	EXP 	instruction_text: autoDraw = False
136.9543 	EXP 	instruction_image: autoDraw = False
136.9543 	EXP 	instruction_text: image = 'instrucao_14.jpg'
136.9543 	EXP 	instruction_image: image = 'imagem_14.jpg'
136.9543 	EXP 	instruction_text: autoDraw = True
136.9543 	EXP 	instruction_image: autoDraw = True
137.0404 	DATA 	Mouse:  Left button up, pos=(632,59)
137.3399 	DATA 	Mouse: Left button down, pos=(632,59)
137.4773 	EXP 	New trial (rep=13, index=0): None
137.4912 	DATA 	Mouse:  Left button up, pos=(632,59)
137.4996 	EXP 	instruction_text: autoDraw = False
137.4996 	EXP 	instruction_image: autoDraw = False
137.4996 	EXP 	instruction_text: image = 'instrucao_13.jpg'
137.4996 	EXP 	instruction_image: image = 'imagem_13.jpg'
137.4996 	EXP 	instruction_text: autoDraw = True
137.4996 	EXP 	instruction_image: autoDraw = True
137.5395 	DATA 	Mouse: Left button down, pos=(632,59)
137.6771 	EXP 	New trial (rep=14, index=0): None
137.6910 	DATA 	Mouse:  Left button up, pos=(632,59)
137.6996 	EXP 	instruction_text: autoDraw = False
137.6996 	EXP 	instruction_image: autoDraw = False
137.6996 	EXP 	instruction_text: image = 'instrucao_12.jpg'
137.6996 	EXP 	instruction_image: image = 'imagem_12.jpg'
137.6996 	EXP 	instruction_text: autoDraw = True
137.6996 	EXP 	instruction_image: autoDraw = True
137.9402 	DATA 	Mouse: Left button down, pos=(632,59)
138.0953 	EXP 	New trial (rep=15, index=0): None
138.1105 	DATA 	Mouse:  Left button up, pos=(632,59)
138.1375 	EXP 	instruction_text: autoDraw = False
138.1375 	EXP 	instruction_image: autoDraw = False
138.1375 	EXP 	instruction_text: image = 'instrucao_11.jpg'
138.1375 	EXP 	instruction_image: image = 'imagem_11.jpg'
138.1375 	EXP 	instruction_text: autoDraw = True
138.1375 	EXP 	instruction_image: autoDraw = True
138.3402 	DATA 	Mouse: Left button down, pos=(632,59)
138.4862 	EXP 	New trial (rep=16, index=0): None
138.4956 	DATA 	Mouse:  Left button up, pos=(632,59)
138.5207 	EXP 	instruction_text: autoDraw = False
138.5207 	EXP 	instruction_image: autoDraw = False
138.5207 	EXP 	instruction_text: image = 'instrucao_11.jpg'
138.5207 	EXP 	instruction_image: image = 'imagem_11.jpg'
138.5207 	EXP 	instruction_text: autoDraw = True
138.5207 	EXP 	instruction_image: autoDraw = True
138.8733 	DATA 	Mouse: Left button down, pos=(745,65)
139.0095 	EXP 	New trial (rep=17, index=0): None
139.0224 	DATA 	Mouse:  Left button up, pos=(745,65)
139.0344 	EXP 	instruction_text: autoDraw = False
139.0344 	EXP 	instruction_image: autoDraw = False
139.0344 	EXP 	instruction_text: image = 'instrucao_12.jpg'
139.0344 	EXP 	instruction_image: image = 'imagem_12.jpg'
139.0344 	EXP 	instruction_text: autoDraw = True
139.0344 	EXP 	instruction_image: autoDraw = True
139.0349 	DATA 	Mouse: Left button down, pos=(745,65)
139.1751 	EXP 	New trial (rep=18, index=0): None
139.1873 	DATA 	Mouse:  Left button up, pos=(745,65)
139.2059 	EXP 	instruction_text: autoDraw = False
139.2059 	EXP 	instruction_image: autoDraw = False
139.2059 	EXP 	instruction_text: image = 'instrucao_13.jpg'
139.2059 	EXP 	instruction_image: image = 'imagem_13.jpg'
139.2059 	EXP 	instruction_text: autoDraw = True
139.2059 	EXP 	instruction_image: autoDraw = True
139.2205 	DATA 	Mouse: Left button down, pos=(745,65)
139.3576 	EXP 	New trial (rep=19, index=0): None
139.3696 	DATA 	Mouse:  Left button up, pos=(745,65)
139.3874 	EXP 	instruction_text: autoDraw = False
139.3874 	EXP 	instruction_image: autoDraw = False
139.3874 	EXP 	instruction_text: image = 'instrucao_14.jpg'
139.3874 	EXP 	instruction_image: image = 'imagem_14.jpg'
139.3874 	EXP 	instruction_text: autoDraw = True
139.3874 	EXP 	instruction_image: autoDraw = True
140.1687 	DATA 	Mouse: Left button down, pos=(754,67)
140.3020 	EXP 	New trial (rep=20, index=0): None
140.3171 	DATA 	Mouse:  Left button up, pos=(754,67)
140.3376 	EXP 	instruction_text: autoDraw = False
140.3376 	EXP 	instruction_image: autoDraw = False
140.3376 	EXP 	instruction_text: image = 'instrucao_15.jpg'
140.3376 	EXP 	instruction_image: image = 'imagem_15.jpg'
140.3376 	EXP 	instruction_text: autoDraw = True
140.3376 	EXP 	instruction_image: autoDraw = True
148.4721 	DATA 	Mouse: Left button down, pos=(757,64)
148.5811 	EXP 	Created sequence: random, trialTypes=1, nReps=4, seed=None
148.5814 	EXP 	New trial (rep=0, index=0): None
148.5872 	EXP 	Imported cycle_1.csv as conditions, 10 conditions, 2 params
148.5876 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
148.5878 	EXP 	New trial (rep=0, index=0): OrderedDict([('English', 'beer'), ('Portuguese', 'cerveja')])
148.6118 	DATA 	Mouse:  Left button up, pos=(757,64)
148.6385 	EXP 	instruction_text: autoDraw = False
148.6385 	EXP 	instruction_image: autoDraw = False
148.6385 	EXP 	cue_study: height = 0.2
148.6385 	EXP 	cue_study: height = 0.2
148.6385 	EXP 	cue_study: height = 0.2
148.6385 	EXP 	cue_study: text = 'beer'
148.6385 	EXP 	target_study: height = 0.2
148.6385 	EXP 	target_study: height = 0.2
148.6385 	EXP 	target_study: height = 0.2
148.6385 	EXP 	target_study: text = 'cerveja'
148.6385 	EXP 	cue_study: autoDraw = True
148.6385 	EXP 	target_study: autoDraw = True
149.0862 	EXP 	New trial (rep=0, index=1): OrderedDict([('English', 'cloud'), ('Portuguese', 'nuvem')])
149.1186 	EXP 	cue_study: autoDraw = False
149.1186 	EXP 	target_study: autoDraw = False
149.1186 	EXP 	cue_study: height = 0.2
149.1186 	EXP 	cue_study: height = 0.2
149.1186 	EXP 	cue_study: height = 0.2
149.1186 	EXP 	cue_study: text = 'cloud'
149.1186 	EXP 	target_study: height = 0.2
149.1186 	EXP 	target_study: height = 0.2
149.1186 	EXP 	target_study: height = 0.2
149.1186 	EXP 	target_study: text = 'nuvem'
149.1186 	EXP 	cue_study: autoDraw = True
149.1186 	EXP 	target_study: autoDraw = True
149.5855 	EXP 	New trial (rep=0, index=2): OrderedDict([('English', 'soul'), ('Portuguese', 'alma')])
149.6039 	EXP 	cue_study: autoDraw = False
149.6039 	EXP 	target_study: autoDraw = False
149.6039 	EXP 	cue_study: height = 0.2
149.6039 	EXP 	cue_study: height = 0.2
149.6039 	EXP 	cue_study: height = 0.2
149.6039 	EXP 	cue_study: text = 'soul'
149.6039 	EXP 	target_study: height = 0.2
149.6039 	EXP 	target_study: height = 0.2
149.6039 	EXP 	target_study: height = 0.2
149.6039 	EXP 	target_study: text = 'alma'
149.6039 	EXP 	cue_study: autoDraw = True
149.6039 	EXP 	target_study: autoDraw = True
150.0866 	EXP 	New trial (rep=0, index=3): OrderedDict([('English', 'knee'), ('Portuguese', 'joelho')])
150.0983 	EXP 	cue_study: autoDraw = False
150.0983 	EXP 	target_study: autoDraw = False
150.0983 	EXP 	cue_study: height = 0.2
150.0983 	EXP 	cue_study: height = 0.2
150.0983 	EXP 	cue_study: height = 0.2
150.0983 	EXP 	cue_study: text = 'knee'
150.0983 	EXP 	target_study: height = 0.2
150.0983 	EXP 	target_study: height = 0.2
150.0983 	EXP 	target_study: height = 0.2
150.0983 	EXP 	target_study: text = 'joelho'
150.0983 	EXP 	cue_study: autoDraw = True
150.0983 	EXP 	target_study: autoDraw = True
150.5857 	EXP 	New trial (rep=0, index=4): OrderedDict([('English', 'food'), ('Portuguese', 'comida')])
150.6179 	EXP 	cue_study: autoDraw = False
150.6179 	EXP 	target_study: autoDraw = False
150.6179 	EXP 	cue_study: height = 0.2
150.6179 	EXP 	cue_study: height = 0.2
150.6179 	EXP 	cue_study: height = 0.2
150.6179 	EXP 	cue_study: text = 'food'
150.6179 	EXP 	target_study: height = 0.2
150.6179 	EXP 	target_study: height = 0.2
150.6179 	EXP 	target_study: height = 0.2
150.6179 	EXP 	target_study: text = 'comida'
150.6179 	EXP 	cue_study: autoDraw = True
150.6179 	EXP 	target_study: autoDraw = True
151.0858 	EXP 	New trial (rep=0, index=5): OrderedDict([('English', 'poison'), ('Portuguese', 'veneno')])
151.0982 	EXP 	cue_study: autoDraw = False
151.0982 	EXP 	target_study: autoDraw = False
151.0982 	EXP 	cue_study: height = 0.2
151.0982 	EXP 	cue_study: height = 0.2
151.0982 	EXP 	cue_study: height = 0.2
151.0982 	EXP 	cue_study: text = 'poison'
151.0982 	EXP 	target_study: height = 0.2
151.0982 	EXP 	target_study: height = 0.2
151.0982 	EXP 	target_study: height = 0.2
151.0982 	EXP 	target_study: text = 'veneno'
151.0982 	EXP 	cue_study: autoDraw = True
151.0982 	EXP 	target_study: autoDraw = True
151.5857 	EXP 	New trial (rep=0, index=6): OrderedDict([('English', 'egg'), ('Portuguese', 'ovo')])
151.6039 	EXP 	cue_study: autoDraw = False
151.6039 	EXP 	target_study: autoDraw = False
151.6039 	EXP 	cue_study: height = 0.2
151.6039 	EXP 	cue_study: height = 0.2
151.6039 	EXP 	cue_study: height = 0.2
151.6039 	EXP 	cue_study: text = 'egg'
151.6039 	EXP 	target_study: height = 0.2
151.6039 	EXP 	target_study: height = 0.2
151.6039 	EXP 	target_study: height = 0.2
151.6039 	EXP 	target_study: text = 'ovo'
151.6039 	EXP 	cue_study: autoDraw = True
151.6039 	EXP 	target_study: autoDraw = True
152.0857 	EXP 	New trial (rep=0, index=7): OrderedDict([('English', 'bucket'), ('Portuguese', 'balde')])
152.0981 	EXP 	cue_study: autoDraw = False
152.0981 	EXP 	target_study: autoDraw = False
152.0981 	EXP 	cue_study: height = 0.2
152.0981 	EXP 	cue_study: height = 0.2
152.0981 	EXP 	cue_study: height = 0.2
152.0981 	EXP 	cue_study: text = 'bucket'
152.0981 	EXP 	target_study: height = 0.2
152.0981 	EXP 	target_study: height = 0.2
152.0981 	EXP 	target_study: height = 0.2
152.0981 	EXP 	target_study: text = 'balde'
152.0981 	EXP 	cue_study: autoDraw = True
152.0981 	EXP 	target_study: autoDraw = True
152.5860 	EXP 	New trial (rep=0, index=8): OrderedDict([('English', 'broom'), ('Portuguese', 'vassoura')])
152.6036 	EXP 	cue_study: autoDraw = False
152.6036 	EXP 	target_study: autoDraw = False
152.6036 	EXP 	cue_study: height = 0.2
152.6036 	EXP 	cue_study: height = 0.2
152.6036 	EXP 	cue_study: height = 0.2
152.6036 	EXP 	cue_study: text = 'broom'
152.6036 	EXP 	target_study: height = 0.2
152.6036 	EXP 	target_study: height = 0.2
152.6036 	EXP 	target_study: height = 0.2
152.6036 	EXP 	target_study: text = 'vassoura'
152.6036 	EXP 	cue_study: autoDraw = True
152.6036 	EXP 	target_study: autoDraw = True
153.0857 	EXP 	New trial (rep=0, index=9): OrderedDict([('English', 'dog'), ('Portuguese', 'cachorro')])
153.0980 	EXP 	cue_study: autoDraw = False
153.0980 	EXP 	target_study: autoDraw = False
153.0980 	EXP 	cue_study: height = 0.2
153.0980 	EXP 	cue_study: height = 0.2
153.0980 	EXP 	cue_study: height = 0.2
153.0980 	EXP 	cue_study: text = 'dog'
153.0980 	EXP 	target_study: height = 0.2
153.0980 	EXP 	target_study: height = 0.2
153.0980 	EXP 	target_study: height = 0.2
153.0980 	EXP 	target_study: text = 'cachorro'
153.0980 	EXP 	cue_study: autoDraw = True
153.0980 	EXP 	target_study: autoDraw = True
153.5926 	EXP 	Created sequence: random, trialTypes=1, nReps=999, seed=None
153.5955 	EXP 	New trial (rep=0, index=0): None
153.6305 	EXP 	cue_study: autoDraw = False
153.6305 	EXP 	target_study: autoDraw = False
153.6305 	EXP 	math_problem: height = 0.2
153.6305 	EXP 	math_problem: height = 0.2
153.6305 	EXP 	math_problem: height = 0.2
153.6305 	EXP 	math_problem: text = 'Quanto é 11 × 3?'
153.6305 	EXP 	debug1: autoDraw = True
153.6305 	EXP 	math_prompt: autoDraw = True
154.0985 	EXP 	math_problem: autoDraw = True
154.0985 	EXP 	math_resp: autoDraw = True
154.0985 	EXP 	math_line: autoDraw = True
154.0985 	EXP 	math_resp: height = 0.2
154.0985 	EXP 	math_resp: height = 0.2
154.0985 	EXP 	math_resp: height = 0.2
154.0985 	EXP 	math_resp: text = ''
158.6186 	EXP 	math_problem: autoDraw = False
158.6186 	EXP 	math_resp: autoDraw = False
158.6186 	EXP 	math_line: autoDraw = False
